line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
 89  0.724728418628220E+07   23.867289  5.267680  4.423079  0.6924974E+00  0.2934699E+00  1.5565906E-03  9.9365368E-05  2.2094827E-03  4.8310693E-03  2.9176259E-06  9.4822748E-06  1.8729541E-03  1.2116803E-04  2.821E-08  0.3214  4.423079   -6.702  0.916018  7.707736  0.1681753E-01  0.9694958E+00  9.2895004E-05  2.5587634E-05  8.1378409E-03  1.1035548E-04  1.4678866E-07  3.0266198E-10  1.7699656E-03  6.9167579E-06  1.760E-06  4.142E-06  2.282E-05  9.921E-01  1.010E+00  3.86E+02  0.00E+00  5.95E+01  0.229301  0.201898  0.0000000E+00  1.4984254752E-01
 90  0.725089977182573E+07   23.866569  5.268168  4.423238  0.6924021E+00  0.2935653E+00  1.5555070E-03  9.9392966E-05  2.2124341E-03  4.8291138E-03  2.9174919E-06  9.4766317E-06  1.8729408E-03  1.2111225E-04  2.823E-08  0.3209  4.423238   -6.700  0.920167  7.709106  0.1600954E-01  0.9703038E+00  9.2736069E-05  2.5545466E-05  8.1383414E-03  1.1004736E-04  1.4677788E-07  3.0129840E-10  1.7697828E-03  7.0095268E-06  1.757E-06  4.159E-06  2.294E-05  9.919E-01  1.010E+00  3.86E+02  0.00E+00  6.01E+01  0.231666  0.202120  0.0000000E+00  1.4976199979E-01
 91  0.725464003273282E+07   23.865821  5.268628  4.423459  0.6923298E+00  0.2936377E+00  1.5546858E-03  9.9413803E-05  2.2146717E-03  4.8276309E-03  2.9173890E-06  9.4723542E-06  1.8729308E-03  1.2106996E-04  2.822E-08  0.3205  4.423459   -6.698  0.924492  7.710534  0.1518356E-01  0.9711299E+00  9.3039774E-05  2.5628651E-05  8.1381742E-03  1.0973199E-04  1.4598183E-07  3.0030260E-10  1.7695945E-03  7.1083636E-06  1.752E-06  4.135E-06  2.307E-05  9.921E-01  1.010E+00  3.86E+02  0.00E+00  5.94E+01  0.228898  0.202332  0.0000000E+00  1.4967823013E-01
 92  0.725838029363992E+07   23.865069  5.269066  4.423676  0.6922356E+00  0.2937319E+00  1.5536195E-03  9.9440755E-05  2.2175780E-03  4.8257045E-03  2.9172538E-06  9.4667993E-06  1.8729176E-03  1.2101503E-04  2.823E-08  0.3201  4.423676   -6.696  0.928843  7.711973  0.1435655E-01  0.9719571E+00  9.3999664E-05  2.5895163E-05  8.1370531E-03  1.0940739E-04  1.4401336E-07  2.9927512E-10  1.7694046E-03  7.2213259E-06  1.748E-06  4.154E-06  2.320E-05  9.921E-01  1.010E+00  3.86E+02  0.00E+00  5.96E+01  0.229550  0.202531  0.0000000E+00  1.4959406348E-01
 93  0.726137250236560E+07   23.864464  5.269463  4.423880  0.6921630E+00  0.2938045E+00  1.5527987E-03  9.9461417E-05  2.2198161E-03  4.8242206E-03  2.9171482E-06  9.4625223E-06  1.8729075E-03  1.2097273E-04  2.824E-08  0.3198  4.423880   -6.694  0.932860  7.713280  0.1366530E-01  0.9726484E+00  9.4370043E-05  2.5999168E-05  8.1367659E-03  1.0911474E-04  1.4307070E-07  2.9806990E-10  1.7692458E-03  7.3175485E-06  1.745E-06  4.185E-06  2.332E-05  9.919E-01  1.010E+00  3.86E+02  0.00E+00  6.03E+01  0.232152  0.202713  0.0000000E+00  1.4952641275E-01
 94  0.726526237370899E+07   23.863674  5.270051  4.424232  0.6920823E+00  0.2938854E+00  1.5518876E-03  9.9484264E-05  2.2223016E-03  4.8225724E-03  2.9170295E-06  9.4577736E-06  1.8728963E-03  1.2092576E-04  2.823E-08  0.3195  4.424232   -6.691  0.938720  7.715182  0.1277940E-01  0.9735342E+00  9.4077775E-05  2.5920010E-05  8.1375193E-03  1.0874074E-04  1.4323847E-07  2.9642772E-10  1.7690409E-03  7.4320231E-06  1.741E-06  4.146E-06  2.350E-05  9.921E-01  1.010E+00  3.87E+02  0.00E+00  5.96E+01  0.229568  0.202983  0.0000000E+00  1.4943789480E-01
 95  0.726915224505237E+07   23.862878  5.270623  4.424657  0.6919762E+00  0.2939916E+00  1.5506919E-03  9.9514107E-05  2.2255645E-03  4.8204082E-03  2.9168715E-06  9.4515408E-06  1.8728815E-03  1.2086410E-04  2.826E-08  0.3191  4.424657   -6.688  0.944526  7.717095  0.1190860E-01  0.9744051E+00  9.4505198E-05  2.6037687E-05  8.1372185E-03  1.0837081E-04  1.4227890E-07  2.9510302E-10  1.7688377E-03  7.5535113E-06  1.737E-06  4.187E-06  2.368E-05  9.919E-01  1.010E+00  3.87E+02  0.00E+00  6.03E+01  0.232059  0.203246  0.0000000E+00  1.4934909494E-01
 96  0.727226414212708E+07   23.862237  5.271046  4.425040  0.6919036E+00  0.2940642E+00  1.5498764E-03  9.9534384E-05  2.2277910E-03  4.8189310E-03  2.9167624E-06  9.4472885E-06  1.8728713E-03  1.2082203E-04  2.826E-08  0.3189  4.425040   -6.685  0.949236  7.718651  0.1121608E-01  0.9750979E+00  9.5502428E-05  2.6316158E-05  8.1360202E-03  1.0806980E-04  1.4050325E-07  2.9383654E-10  1.7686745E-03  7.6663417E-06  1.733E-06  4.185E-06  2.384E-05  9.920E-01  1.010E+00  3.87E+02  0.00E+00  5.98E+01  0.229958  0.203440  0.0000000E+00  1.4927719998E-01
 97  0.727618513244121E+07   23.861422  5.271642  4.425659  0.6918097E+00  0.2941582E+00  1.5488233E-03  9.9560456E-05  2.2306671E-03  4.8170225E-03  2.9166197E-06  9.4417968E-06  1.8728583E-03  1.2076768E-04  2.827E-08  0.3185  4.425659   -6.681  0.955897  7.720844  0.1035525E-01  0.9759587E+00  9.5654684E-05  2.6371319E-05  8.1361144E-03  1.0769196E-04  1.3992564E-07  2.9161139E-10  1.7684701E-03  7.8089292E-06  1.729E-06  4.194E-06  2.405E-05  9.920E-01  1.010E+00  3.87E+02  0.00E+00  6.01E+01  0.230645  0.203714  0.0000000E+00  1.4918591575E-01
 98  0.728023059863833E+07   23.860572  5.272279  4.426419  0.6917059E+00  0.2942621E+00  1.5476612E-03  9.9589084E-05  2.2338425E-03  4.8149149E-03  2.9164597E-06  9.4357350E-06  1.8728438E-03  1.2070768E-04  2.828E-08  0.3183  4.426419   -6.675  0.963365  7.723305  0.9479131E-02  0.9768349E+00  9.5859381E-05  2.6418172E-05  8.1361670E-03  1.0730188E-04  1.3944209E-07  2.9040812E-10  1.7682604E-03  7.9511515E-06  1.725E-06  4.232E-06  2.430E-05  9.919E-01  1.010E+00  3.88E+02  0.00E+00  6.07E+01  0.232592  0.204009  0.0000000E+00  1.4909114022E-01
 99  0.728346697159602E+07   23.859885  5.272790  4.427120  0.6916408E+00  0.2943273E+00  1.5469333E-03  9.9606932E-05  2.2358325E-03  4.8135936E-03  2.9163581E-06  9.4319369E-06  1.8728347E-03  1.2067008E-04  2.827E-08  0.3181  4.427120   -6.671  0.969656  7.725379  0.8785525E-02  0.9775286E+00  9.6335625E-05  2.6550956E-05  8.1357457E-03  1.0698588E-04  1.3859500E-07  2.8898640E-10  1.7680930E-03  8.0726821E-06  1.721E-06  4.248E-06  2.451E-05  9.919E-01  1.010E+00  3.89E+02  0.00E+00  6.07E+01  0.232607  0.204248  0.0000000E+00  1.4901456870E-01
100  0.728735061914526E+07   23.859050  5.273426  4.428015  0.6915442E+00  0.2944239E+00  1.5458570E-03  9.9633222E-05  2.2387758E-03  4.8116392E-03  2.9162063E-06  9.4263204E-06  1.8728212E-03  1.2061447E-04  2.828E-08  0.3179  4.428015   -6.665  0.977714  7.728037  0.7949807E-02  0.9783646E+00  9.7643275E-05  2.6918859E-05  8.1341740E-03  1.0658787E-04  1.3665600E-07  2.8668634E-10  1.7678894E-03  8.2425803E-06  1.717E-06  4.287E-06  2.479E-05  9.918E-01  1.010E+00  3.89E+02  0.00E+00  6.10E+01  0.233048  0.204542  0.0000000E+00  1.4892142589E-01
101  0.729084590193957E+07   23.858289  5.274092  4.428955  0.6914714E+00  0.2944968E+00  1.5450461E-03  9.9652945E-05  2.2409943E-03  4.8101657E-03  2.9160904E-06  9.4220877E-06  1.8728111E-03  1.2057255E-04  2.827E-08  0.3176  4.428955   -6.660  0.986208  7.730820  0.7159791E-02  0.9791549E+00  9.9089418E-05  2.7312147E-05  8.1324227E-03  1.0617926E-04  1.3477417E-07  2.8438590E-10  1.7676966E-03  8.4122858E-06  1.713E-06  4.329E-06  2.509E-05  9.918E-01  1.010E+00  3.90E+02  0.00E+00  6.11E+01  0.233338  0.204854  0.0000000E+00  1.4883644980E-01
102  0.729447063965219E+07   23.857487  5.274892  4.430126  0.6913903E+00  0.2945780E+00  1.5441455E-03  9.9674763E-05  2.2434590E-03  4.8085284E-03  2.9159603E-06  9.4173863E-06  1.8727998E-03  1.2052599E-04  2.827E-08  0.3177  4.430126   -6.652  0.996093  7.734061  0.6343913E-02  0.9799710E+00  1.0023381E-04  2.7650961E-05  8.1311093E-03  1.0573908E-04  1.3335801E-07  2.8096371E-10  1.7674954E-03  8.6102629E-06  1.709E-06  4.369E-06  2.544E-05  9.918E-01  1.010E+00  3.91E+02  0.00E+00  6.14E+01  0.233825  0.205229  0.0000000E+00  1.4874675945E-01
103  0.729814068658621E+07   23.856661  5.275727  4.431575  0.6913090E+00  0.2946594E+00  1.5432438E-03  9.9696521E-05  2.2459277E-03  4.8068880E-03  2.9158286E-06  9.4126780E-06  1.8727884E-03  1.2047935E-04  2.827E-08  0.3175  4.431575   -6.643  1.007137  7.737702  0.5540968E-02  0.9807742E+00  1.0148150E-04  2.8004213E-05  8.1296641E-03  1.0529398E-04  1.3209259E-07  2.7769108E-10  1.7672947E-03  8.8217277E-06  1.705E-06  4.398E-06  2.585E-05  9.919E-01  1.011E+00  3.92E+02  0.00E+00  6.12E+01  0.232290  0.205621  0.0000000E+00  1.4865419671E-01
104  0.730181073352024E+07   23.855816  5.276668  4.433309  0.6912321E+00  0.2947363E+00  1.5423928E-03  9.9716972E-05  2.2482584E-03  4.8053391E-03  2.9157029E-06  9.4082339E-06  1.8727777E-03  1.2043531E-04  2.826E-08  0.3177  4.433309   -6.633  1.019988  7.741924  0.4746272E-02  0.9815693E+00  1.0321861E-04  2.8498307E-05  8.1275121E-03  1.0483084E-04  1.3078079E-07  2.7329970E-10  1.7670938E-03  9.0523147E-06  1.701E-06  4.442E-06  2.633E-05  9.919E-01  1.011E+00  3.93E+02  0.00E+00  6.13E+01  0.232029  0.206065  0.0000000E+00  1.4855969052E-01
105  0.730504037482218E+07   23.855054  5.277733  4.435330  0.6912165E+00  0.2947519E+00  1.5422208E-03  9.9721098E-05  2.2487296E-03  4.8050258E-03  2.9156773E-06  9.4073354E-06  1.8727756E-03  1.2042641E-04  2.819E-08  0.3179  4.435330   -6.622  1.034693  7.746702  0.3983217E-02  0.9823325E+00  1.0418520E-04  2.8773483E-05  8.1265188E-03  1.0433969E-04  1.3002546E-07  2.6958397E-10  1.7669021E-03  9.2697214E-06  1.697E-06  4.299E-06  2.691E-05  9.925E-01  1.010E+00  3.95E+02  0.00E+00  5.90E+01  0.222703  0.206575  0.0000000E+00  1.4847699245E-01
106  0.730862886515767E+07   23.854181  5.279227  4.438066  0.6911938E+00  0.2947746E+00  1.5419696E-03  9.9727118E-05  2.2494178E-03  4.8045684E-03  2.9156400E-06  9.4060234E-06  1.8727724E-03  1.2041341E-04  2.812E-08  0.3180  4.438066   -6.607  1.054267  7.753100  0.3143111E-02  0.9831730E+00  1.0619327E-04  2.9344319E-05  8.1240660E-03  1.0376442E-04  1.2913032E-07  2.6361872E-10  1.7666890E-03  9.5364503E-06  1.693E-06  4.182E-06  2.772E-05  9.932E-01  1.009E+00  3.97E+02  0.00E+00  5.66E+01  0.212646  0.207292  0.0000000E+00  1.4838688434E-01
107  0.731185850645961E+07   23.853365  5.280865  4.441192  0.6911803E+00  0.2947882E+00  1.5418198E-03  9.9730707E-05  2.2498283E-03  4.8042956E-03  2.9156176E-06  9.4052408E-06  1.8727705E-03  1.2040566E-04  2.805E-08  0.3178  4.441192   -6.589  1.076124  7.760252  0.2411931E-02  0.9839046E+00  1.0806478E-04  2.9877124E-05  8.1217802E-03  1.0322668E-04  1.2873482E-07  2.5754838E-10  1.7665019E-03  9.7957783E-06  1.690E-06  4.089E-06  2.864E-05  9.937E-01  1.008E+00  3.99E+02  0.00E+00  5.48E+01  0.204814  0.208081  0.0000000E+00  1.4830661719E-01
108  0.731573407602194E+07   23.852335  5.283420  4.446124  0.6911636E+00  0.2948048E+00  1.5416360E-03  9.9735104E-05  2.2503316E-03  4.8039610E-03  2.9155902E-06  9.4042811E-06  1.8727682E-03  1.2039615E-04  2.796E-08  0.3178  4.446124   -6.562  1.110879  7.771570  0.1574068E-02  0.9847431E+00  1.1108538E-04  3.0732652E-05  8.1179283E-03  1.0254965E-04  1.2876061E-07  2.4815653E-10  1.7662863E-03  1.0139139E-05  1.685E-06  4.025E-06  3.018E-05  9.943E-01  1.007E+00  4.03E+02  0.00E+00  5.27E+01  0.195202  0.209316  0.0000000E+00  1.4821031784E-01
109  0.731960964558426E+07   23.851224  5.287680  4.453258  0.6911507E+00  0.2948178E+00  1.5414930E-03  9.9738527E-05  2.2507236E-03  4.8037004E-03  2.9155688E-06  9.4035339E-06  1.8727664E-03  1.2038874E-04  2.788E-08  0.3157  4.453258   -6.523  1.166184  7.789400  0.7893690E-03  0.9855287E+00  1.1574608E-04  3.2046689E-05  8.1117141E-03  1.0182058E-04  1.3018884E-07  2.3375291E-10  1.7660866E-03  1.0531726E-05  1.681E-06  4.000E-06  3.280E-05  9.948E-01  1.007E+00  4.09E+02  0.00E+00  5.10E+01  0.186205  0.211388  0.0000000E+00  1.4811230793E-01
110  0.732617098485329E+07   23.848896  5.310700  4.478841  0.6911043E+00  0.2948642E+00  1.5409807E-03  9.9750774E-05  2.2521275E-03  4.8027672E-03  2.9154920E-06  9.4008575E-06  1.8727599E-03  1.2036222E-04  2.775E-08  0.1631  4.478841   -6.370  1.565442  7.906794  0.5397714E-06  0.9863212E+00  1.3492904E-04  3.7090985E-05  8.0847853E-03  1.0080265E-04  1.5648717E-07  1.2654067E-10  1.7660300E-03  1.1152680E-05  1.672E-06  4.362E-06  5.864E-05  9.953E-01  1.006E+00  4.28E+02  0.00E+00  5.07E+01  0.177139  0.222910  0.0000000E+00  1.4792276965E-01
111  0.732636088776185E+07   23.848815  5.310260  4.478825  0.6911034E+00  0.2948651E+00  1.5409715E-03  9.9750993E-05  2.2521527E-03  4.8027504E-03  2.9154906E-06  9.4008096E-06  1.8727598E-03  1.2036174E-04  2.775E-08  0.1373  4.478825   -6.371  1.582518  7.909865  0.1211594E-06  0.9863216E+00  1.3513449E-04  3.7111330E-05  8.0845258E-03  1.0080150E-04  1.5730080E-07  1.1463798E-10  1.7660316E-03  1.1154221E-05  1.672E-06  4.338E-06  6.047E-05  9.954E-01  1.006E+00  4.28E+02  0.00E+00  5.04E+01  0.175991  0.222685  0.0000000E+00  1.4791651819E-01
112  0.732653180037955E+07   23.848743  5.309269  4.478396  0.6911028E+00  0.2948657E+00  1.5409645E-03  9.9751160E-05  2.2521718E-03  4.8027377E-03  2.9154896E-06  9.4007732E-06  1.8727597E-03  1.2036138E-04  2.775E-08  0.1161  4.478396   -6.375  1.594178  7.911145  0.2269352E-07  0.9863218E+00  1.3519202E-04  3.7114644E-05  8.0844568E-03  1.0080121E-04  1.5753582E-07  1.0726588E-10  1.7660320E-03  1.1154660E-05  1.671E-06  4.302E-06  6.041E-05  9.954E-01  1.006E+00  4.28E+02  0.00E+00  5.00E+01  0.174800  0.222178  0.0000000E+00  1.4791096351E-01
113  0.732670271299725E+07   23.848672  5.308650  4.478007  0.6911021E+00  0.2948664E+00  1.5409570E-03  9.9751338E-05  2.2521922E-03  4.8027241E-03  2.9154885E-06  9.4007342E-06  1.8727596E-03  1.2036100E-04  2.774E-08  0.1022  4.478007   -6.381  1.611362  7.914601  0.0000000E+00  0.9863218E+00  1.3520503E-04  3.7115166E-05  8.0844422E-03  1.0080115E-04  1.5758768E-07  1.0397837E-10  1.7660321E-03  1.1154756E-05  1.671E-06  4.268E-06  6.282E-05  9.955E-01  1.006E+00  4.27E+02  0.00E+00  4.97E+01  0.173725  0.221862  0.0000000E+00  1.4790553930E-01
114  0.732704453823264E+07   23.848531  5.305928  4.475780  0.6911008E+00  0.2948677E+00  1.5409422E-03  9.9751693E-05  2.2522330E-03  4.8026970E-03  2.9154862E-06  9.4006565E-06  1.8727594E-03  1.2036023E-04  2.773E-08  0.0843  4.475780   -6.387  1.640554  7.919581  0.0000000E+00  0.9863218E+00  1.3520725E-04  3.7114908E-05  8.0844398E-03  1.0080155E-04  1.5759582E-07  1.0410217E-10  1.7660321E-03  1.1154756E-05  1.670E-06  4.157E-06  6.580E-05  9.956E-01  1.006E+00  4.26E+02  0.00E+00  4.88E+01  0.171106  0.220477  0.0000000E+00  1.4789486173E-01
115  0.732721545085034E+07   23.848464  5.305434  4.474659  0.6911001E+00  0.2948684E+00  1.5409350E-03  9.9751864E-05  2.2522526E-03  4.8026840E-03  2.9154852E-06  9.4006191E-06  1.8727593E-03  1.2035986E-04  2.773E-08  0.0765  4.474659   -6.405  1.660076  7.924073  0.0000000E+00  0.9863218E+00  1.3520727E-04  3.7114453E-05  8.0844396E-03  1.0080211E-04  1.5759587E-07  1.0409143E-10  1.7660321E-03  1.1154756E-05  1.670E-06  4.103E-06  6.736E-05  9.957E-01  1.006E+00  4.25E+02  0.00E+00  4.83E+01  0.169957  0.220227  0.0000000E+00  1.4788982516E-01
116  0.732738636346804E+07   23.848397  5.305394  4.473414  0.6910993E+00  0.2948692E+00  1.5409262E-03  9.9752073E-05  2.2522766E-03  4.8026680E-03  2.9154839E-06  9.4005733E-06  1.8727592E-03  1.2035940E-04  2.773E-08  0.0692  4.473414   -6.405  1.683458  7.930144  0.0000000E+00  0.9863218E+00  1.3520730E-04  3.7113709E-05  8.0844393E-03  1.0080302E-04  1.5759597E-07  1.0407180E-10  1.7660321E-03  1.1154756E-05  1.670E-06  4.048E-06  6.982E-05  9.957E-01  1.006E+00  4.24E+02  0.00E+00  4.80E+01  0.169105  0.220207  0.0000000E+00  1.4788479329E-01
117  0.732755727608574E+07   23.848330  5.305416  4.471862  0.6910986E+00  0.2948699E+00  1.5409177E-03  9.9752278E-05  2.2523000E-03  4.8026525E-03  2.9154826E-06  9.4005287E-06  1.8727591E-03  1.2035896E-04  2.772E-08  0.0599  4.471862   -6.409  1.705881  7.935878  0.0000000E+00  0.9863218E+00  1.3520736E-04  3.7112518E-05  8.0844388E-03  1.0080449E-04  1.5759613E-07  1.0403680E-10  1.7660320E-03  1.1154756E-05  1.670E-06  3.984E-06  7.217E-05  9.958E-01  1.006E+00  4.22E+02  0.00E+00  4.75E+01  0.168195  0.220219  0.0000000E+00  1.4787980972E-01
118  0.732772818870344E+07   23.848265  5.305710  4.470117  0.6910979E+00  0.2948707E+00  1.5409099E-03  9.9752464E-05  2.2523214E-03  4.8026383E-03  2.9154814E-06  9.4004879E-06  1.8727590E-03  1.2035856E-04  2.772E-08  0.0575  4.470117   -6.416  1.728033  7.941546  0.0000000E+00  0.9863218E+00  1.3520744E-04  3.7110806E-05  8.0844380E-03  1.0080660E-04  1.5759637E-07  1.0398135E-10  1.7660320E-03  1.1154756E-05  1.669E-06  3.914E-06  7.460E-05  9.958E-01  1.006E+00  4.20E+02  0.00E+00  4.71E+01  0.167342  0.220369  0.0000000E+00  1.4787491285E-01
119  0.732789910132114E+07   23.848200  5.306218  4.468148  0.6910969E+00  0.2948716E+00  1.5408996E-03  9.9752710E-05  2.2523497E-03  4.8026195E-03  2.9154799E-06  9.4004341E-06  1.8727589E-03  1.2035802E-04  2.772E-08  0.0539  4.468148   -6.422  1.750356  7.947327  0.0000000E+00  0.9863218E+00  1.3520756E-04  3.7108258E-05  8.0844370E-03  1.0080974E-04  1.5759675E-07  1.0389005E-10  1.7660320E-03  1.1154756E-05  1.669E-06  3.841E-06  7.715E-05  9.959E-01  1.005E+00  4.18E+02  0.00E+00  4.66E+01  0.166589  0.220627  0.0000000E+00  1.4787008666E-01
120  0.732807001393884E+07   23.848137  5.306799  4.465909  0.6910903E+00  0.2948782E+00  1.5408266E-03  9.9754453E-05  2.2525497E-03  4.8024865E-03  2.9154689E-06  9.4000527E-06  1.8727580E-03  1.2035424E-04  2.772E-08  0.0659  4.465909   -6.429  1.771537  7.952519  0.0000000E+00  0.9863218E+00  1.3520768E-04  3.7105923E-05  8.0844360E-03  1.0081262E-04  1.5759710E-07  1.0379819E-10  1.7660319E-03  1.1154756E-05  1.669E-06  3.710E-06  7.949E-05  9.958E-01  1.005E+00  4.16E+02  0.00E+00  4.67E+01  0.167638  0.220922  0.0000000E+00  1.4786533186E-01
121  0.732822383529477E+07   23.848080  5.307409  4.463743  0.6910900E+00  0.2948786E+00  1.5408226E-03  9.9754548E-05  2.2525606E-03  4.8024793E-03  2.9154683E-06  9.4000320E-06  1.8727579E-03  1.2035404E-04  2.772E-08  0.0516  4.463743   -6.437  1.790343  7.957271  0.0000000E+00  0.9863218E+00  1.3520791E-04  3.7101568E-05  8.0844341E-03  1.0081798E-04  1.5759779E-07  1.0361377E-10  1.7660319E-03  1.1154756E-05  1.668E-06  3.596E-06  8.180E-05  9.960E-01  1.005E+00  4.14E+02  0.00E+00  4.51E+01  0.162854  0.221233  0.0000000E+00  1.4786107426E-01
122  0.732837765665070E+07   23.848025  5.308051  4.461391  0.6910898E+00  0.2948787E+00  1.5408208E-03  9.9754591E-05  2.2525655E-03  4.8024760E-03  2.9154680E-06  9.4000226E-06  1.8727579E-03  1.2035395E-04  2.771E-08  0.0458  4.461391   -6.445  1.808206  7.961677  0.0000000E+00  0.9863218E+00  1.3520824E-04  3.7095565E-05  8.0844315E-03  1.0082538E-04  1.5759878E-07  1.0334108E-10  1.7660318E-03  1.1154756E-05  1.668E-06  3.428E-06  8.398E-05  9.962E-01  1.005E+00  4.11E+02  0.00E+00  4.41E+01  0.160354  0.221561  0.0000000E+00  1.4785699127E-01
123  0.732853147800663E+07   23.847971  5.308807  4.458946  0.6910898E+00  0.2948787E+00  1.5408208E-03  9.9754592E-05  2.2525656E-03  4.8024760E-03  2.9154680E-06  9.4000225E-06  1.8727579E-03  1.2035395E-04  2.771E-08  0.0421  4.458946   -6.454  1.826997  7.966489  0.0000000E+00  0.9863218E+00  1.3520876E-04  3.7086500E-05  8.0844276E-03  1.0083655E-04  1.5760032E-07  1.0289690E-10  1.7660317E-03  1.1154755E-05  1.667E-06  3.323E-06  8.635E-05  9.964E-01  1.005E+00  4.09E+02  0.00E+00  4.25E+01  0.155512  0.221948  0.0000000E+00  1.4785302777E-01
124  0.732868529936255E+07   23.847918  5.309448  4.456254  0.6910879E+00  0.2948806E+00  1.5408002E-03  9.9755084E-05  2.2526221E-03  4.8024384E-03  2.9154649E-06  9.3999148E-06  1.8727576E-03  1.2035288E-04  2.771E-08  0.0375  4.456254   -6.462  1.844049  7.970627  0.0000000E+00  0.9863218E+00  1.3520949E-04  3.7074042E-05  8.0844222E-03  1.0085190E-04  1.5760251E-07  1.0225245E-10  1.7660315E-03  1.1154755E-05  1.667E-06  3.227E-06  8.864E-05  9.965E-01  1.005E+00  4.06E+02  0.00E+00  4.18E+01  0.153885  0.222275  0.0000000E+00  1.4784923582E-01
125  0.732883912071848E+07   23.847866  5.310174  4.453451  0.6910878E+00  0.2948808E+00  1.5407985E-03  9.9755125E-05  2.2526268E-03  4.8024352E-03  2.9154647E-06  9.3999057E-06  1.8727576E-03  1.2035279E-04  2.770E-08  0.0341  4.453451   -6.473  1.861728  7.975048  0.0000000E+00  0.9863218E+00  1.3521054E-04  3.7056575E-05  8.0844147E-03  1.0087343E-04  1.5760566E-07  1.0130160E-10  1.7660313E-03  1.1154754E-05  1.666E-06  3.063E-06  9.102E-05  9.966E-01  1.005E+00  4.03E+02  0.00E+00  4.10E+01  0.152070  0.222648  0.0000000E+00  1.4784555277E-01
126  0.732914676343034E+07   23.847767  5.311109  4.447106  0.6910869E+00  0.2948817E+00  1.5407885E-03  9.9755362E-05  2.2526540E-03  4.8024172E-03  2.9154632E-06  9.3998539E-06  1.8727575E-03  1.2035227E-04  2.769E-08  0.0256  4.447106   -6.498  1.880713  7.977311  0.0000000E+00  0.9863218E+00  1.3521321E-04  3.7012649E-05  8.0843961E-03  1.0092756E-04  1.5761374E-07  9.8879322E-11  1.7660307E-03  1.1154753E-05  1.664E-06  2.783E-06  9.360E-05  9.969E-01  1.004E+00  3.97E+02  0.00E+00  3.83E+01  0.144262  0.223128  0.0000000E+00  1.4783859342E-01
127  0.732930058478627E+07   23.847720  5.312079  4.443793  0.6910845E+00  0.2948840E+00  1.5407626E-03  9.9755982E-05  2.2527252E-03  4.8023698E-03  2.9154593E-06  9.3997182E-06  1.8727571E-03  1.2035093E-04  2.769E-08  0.0234  4.443793   -6.512  1.899898  7.982405  0.0000000E+00  0.9863217E+00  1.3521523E-04  3.6980524E-05  8.0843824E-03  1.0096716E-04  1.5761985E-07  9.7039669E-11  1.7660302E-03  1.1154752E-05  1.663E-06  2.690E-06  9.635E-05  9.971E-01  1.004E+00  3.94E+02  0.00E+00  3.70E+01  0.140641  0.223628  0.0000000E+00  1.4783536638E-01
128  0.732945440614220E+07   23.847673  5.313407  4.440355  0.6910836E+00  0.2948849E+00  1.5407524E-03  9.9756225E-05  2.2527532E-03  4.8023512E-03  2.9154577E-06  9.3996649E-06  1.8727570E-03  1.2035040E-04  2.769E-08  0.0223  4.440355   -6.524  1.919417  7.987667  0.0000000E+00  0.9863217E+00  1.3521834E-04  3.6932450E-05  8.0843617E-03  1.0102642E-04  1.5762934E-07  9.4211698E-11  1.7660295E-03  1.1154751E-05  1.662E-06  2.591E-06  9.926E-05  9.971E-01  1.004E+00  3.90E+02  0.00E+00  3.63E+01  0.139182  0.224313  0.0000000E+00  1.4783227135E-01
129  0.732960822749813E+07   23.847629  5.314864  4.436704  0.6910823E+00  0.2948862E+00  1.5407383E-03  9.9756562E-05  2.2527918E-03  4.8023255E-03  2.9154556E-06  9.3995912E-06  1.8727568E-03  1.2034967E-04  2.769E-08  0.0196  4.436704   -6.536  1.938556  7.992808  0.0000000E+00  0.9863217E+00  1.3522258E-04  3.6867963E-05  8.0843338E-03  1.0110592E-04  1.5764245E-07  9.0459772E-11  1.7660286E-03  1.1154749E-05  1.660E-06  2.489E-06  1.022E-04  9.972E-01  1.004E+00  3.87E+02  0.00E+00  3.56E+01  0.137673  0.225067  0.0000000E+00  1.4782926634E-01
130  0.732973128458287E+07   23.847594  5.316249  4.433702  0.6910817E+00  0.2948868E+00  1.5407316E-03  9.9756720E-05  2.2528099E-03  4.8023135E-03  2.9154546E-06  9.3995567E-06  1.8727568E-03  1.2034933E-04  2.769E-08  0.0182  4.433702   -6.548  1.954252  7.997099  0.0000000E+00  0.9863217E+00  1.3522755E-04  3.6794219E-05  8.0843018E-03  1.0119686E-04  1.5765792E-07  8.6254796E-11  1.7660276E-03  1.1154747E-05  1.658E-06  2.413E-06  1.046E-04  9.972E-01  1.004E+00  3.84E+02  0.00E+00  3.49E+01  0.135992  0.225786  0.0000000E+00  1.4782693099E-01
