line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
 94  0.522286998537410E+07   34.363184  5.689923  4.433047  0.5941384E+00  0.3919828E+00  1.0004561E-03  6.0813289E-05  4.6142426E-03  2.8767666E-03  1.7509198E-06  5.6606015E-06  1.8562246E-03  7.0160617E-05  4.685E-07  0.4401  4.433047   -5.944  0.848862  7.749392  0.8539337E-02  0.9777750E+00  1.0295124E-04  2.8434936E-05  8.1353652E-03  9.6245889E-05  1.2108879E-07  2.4887586E-10  1.7537278E-03  1.0655276E-05  2.699E-06  2.004E-07  1.703E-05  9.999E-01  1.000E+00  3.57E+02  0.00E+00  4.88E+00  0.020537  0.349207  0.0000000E+00  1.8269462085E-01
 95  0.522440291595273E+07   34.361435  5.690234  4.433395  0.5941137E+00  0.3920076E+00  1.0003595E-03  6.0812950E-05  4.6145830E-03  2.8765075E-03  1.7507882E-06  5.6600396E-06  1.8562206E-03  7.0154102E-05  4.679E-07  0.4400  4.433395   -5.942  0.853640  7.750972  0.8066049E-02  0.9782483E+00  1.0337092E-04  2.8554887E-05  8.1349031E-03  9.6067239E-05  1.2077973E-07  2.4757990E-10  1.7536124E-03  1.0766540E-05  2.696E-06  1.869E-07  1.715E-05  9.999E-01  1.000E+00  3.55E+02  0.00E+00  4.68E+00  0.019785  0.349470  0.0000000E+00  1.8267216478E-01
 96  0.522614023727518E+07   34.359441  5.690588  4.433840  0.5940929E+00  0.3920284E+00  1.0002783E-03  6.0812664E-05  4.6148692E-03  2.8762897E-03  1.7506776E-06  5.6595672E-06  1.8562172E-03  7.0148624E-05  4.672E-07  0.4400  4.433840   -5.939  0.859251  7.752829  0.7527375E-02  0.9787872E+00  1.0461166E-04  2.8892086E-05  8.1332775E-03  9.5856690E-05  1.2011407E-07  2.4515992E-10  1.7534807E-03  1.0902496E-05  2.692E-06  2.040E-07  1.729E-05  9.999E-01  1.000E+00  3.58E+02  0.00E+00  4.98E+00  0.020857  0.349770  0.0000000E+00  1.8264607505E-01
 97  0.522792865628359E+07   34.357374  5.690973  4.434381  0.5940588E+00  0.3920625E+00  1.0001452E-03  6.0812195E-05  4.6153380E-03  2.8759329E-03  1.7504964E-06  5.6587935E-06  1.8562118E-03  7.0139650E-05  4.665E-07  0.4399  4.434381   -5.936  0.865501  7.754896  0.6969635E-02  0.9793452E+00  1.0557129E-04  2.9178702E-05  8.1320485E-03  9.5629685E-05  1.1961222E-07  2.4286227E-10  1.7533441E-03  1.1053410E-05  2.688E-06  1.889E-07  1.745E-05  9.999E-01  1.000E+00  3.55E+02  0.00E+00  4.63E+00  0.019577  0.350095  0.0000000E+00  1.8261942496E-01
 98  0.522957400177132E+07   34.355458  5.691354  4.434956  0.5940332E+00  0.3920881E+00  1.0000455E-03  6.0811844E-05  4.6156892E-03  2.8756656E-03  1.7503607E-06  5.6582138E-06  1.8562076E-03  7.0132928E-05  4.659E-07  0.4400  4.434956   -5.932  0.871760  7.756965  0.6457167E-02  0.9798578E+00  1.0660992E-04  2.9466060E-05  8.1307166E-03  9.5413906E-05  1.1921521E-07  2.4033873E-10  1.7532184E-03  1.1197920E-05  2.684E-06  2.004E-07  1.761E-05  9.999E-01  1.000E+00  3.58E+02  0.00E+00  4.88E+00  0.020480  0.350416  0.0000000E+00  1.8259559765E-01
 99  0.523129088401939E+07   34.353440  5.691777  4.435646  0.5940001E+00  0.3921212E+00  9.9991617E-04  6.0811388E-05  4.6161448E-03  2.8753189E-03  1.7501846E-06  5.6574618E-06  1.8562023E-03  7.0124208E-05  4.653E-07  0.4400  4.435646   -5.928  0.878836  7.759304  0.5921627E-02  0.9803936E+00  1.0754094E-04  2.9740612E-05  8.1295402E-03  9.5179633E-05  1.1890840E-07  2.3795327E-10  1.7530869E-03  1.1356836E-05  2.680E-06  1.912E-07  1.780E-05  9.999E-01  1.000E+00  3.56E+02  0.00E+00  4.69E+00  0.019750  0.350771  0.0000000E+00  1.8256999627E-01
100  0.523289330745092E+07   34.351538  5.692201  4.436389  0.5939813E+00  0.3921401E+00  9.9984284E-04  6.0811128E-05  4.6164032E-03  2.8751222E-03  1.7500847E-06  5.6570354E-06  1.8561993E-03  7.0119263E-05  4.646E-07  0.4402  4.436389   -5.924  0.886054  7.761690  0.5422841E-02  0.9808925E+00  1.0851994E-04  3.0017138E-05  8.1282987E-03  9.4953248E-05  1.1868958E-07  2.3534113E-10  1.7529643E-03  1.1510798E-05  2.676E-06  1.972E-07  1.799E-05  9.999E-01  1.000E+00  3.57E+02  0.00E+00  4.79E+00  0.020092  0.351128  0.0000000E+00  1.8254571321E-01
101  0.523467028057767E+07   34.349405  5.692709  4.437345  0.5939587E+00  0.3921627E+00  9.9975481E-04  6.0810817E-05  4.6167133E-03  2.8748862E-03  1.7499648E-06  5.6565235E-06  1.8561956E-03  7.0113327E-05  4.639E-07  0.4404  4.437345   -5.918  0.894871  7.764602  0.4871848E-02  0.9814437E+00  1.0952706E-04  3.0302304E-05  8.1270447E-03  9.4693048E-05  1.1854413E-07  2.3243039E-10  1.7528288E-03  1.1687997E-05  2.672E-06  1.950E-07  1.823E-05  9.999E-01  1.000E+00  3.57E+02  0.00E+00  4.69E+00  0.019713  0.351556  0.0000000E+00  1.8251873952E-01
102  0.523652451340559E+07   34.347149  5.693285  4.438516  0.5939232E+00  0.3921982E+00  9.9961636E-04  6.0810327E-05  4.6172011E-03  2.8745149E-03  1.7497762E-06  5.6557184E-06  1.8561899E-03  7.0103991E-05  4.632E-07  0.4407  4.438516   -5.912  0.905090  7.767978  0.4298781E-02  0.9820170E+00  1.1073479E-04  3.0650128E-05  8.1255099E-03  9.4409117E-05  1.1847593E-07  2.2912675E-10  1.7526879E-03  1.1883111E-05  2.668E-06  1.962E-07  1.851E-05  9.999E-01  1.000E+00  3.58E+02  0.00E+00  4.70E+00  0.019702  0.352038  0.0000000E+00  1.8249024875E-01
103  0.523837874623350E+07   34.344854  5.693921  4.439884  0.5938914E+00  0.3922300E+00  9.9949270E-04  6.0809888E-05  4.6176368E-03  2.8741834E-03  1.7496078E-06  5.6549993E-06  1.8561848E-03  7.0095653E-05  4.625E-07  0.4407  4.439884   -5.904  0.916514  7.771755  0.3734185E-02  0.9825818E+00  1.1184458E-04  3.0966436E-05  8.1241325E-03  9.4114584E-05  1.1851018E-07  2.2577667E-10  1.7525494E-03  1.2085558E-05  2.663E-06  2.071E-07  1.883E-05  9.999E-01  1.000E+00  3.61E+02  0.00E+00  4.89E+00  0.020321  0.352570  0.0000000E+00  1.8246175802E-01
104  0.524023297906142E+07   34.342516  5.694631  4.441505  0.5938669E+00  0.3922545E+00  9.9939733E-04  6.0809549E-05  4.6179728E-03  2.8739276E-03  1.7494779E-06  5.6544448E-06  1.8561808E-03  7.0089222E-05  4.618E-07  0.4414  4.441505   -5.895  0.929408  7.776021  0.3190881E-02  0.9831254E+00  1.1308044E-04  3.1317602E-05  8.1225768E-03  9.3812772E-05  1.1865797E-07  2.2205389E-10  1.7524166E-03  1.2294541E-05  2.659E-06  2.121E-07  1.920E-05  9.999E-01  1.000E+00  3.62E+02  0.00E+00  4.95E+00  0.020497  0.353166  0.0000000E+00  1.8243265317E-01
105  0.524185543278585E+07   34.340427  5.695328  4.443230  0.5938488E+00  0.3922727E+00  9.9932654E-04  6.0809298E-05  4.6182222E-03  2.8737378E-03  1.7493814E-06  5.6540331E-06  1.8561779E-03  7.0084449E-05  4.611E-07  0.4419  4.443230   -5.886  0.942491  7.780342  0.2713848E-02  0.9836027E+00  1.1435516E-04  3.1679185E-05  8.1209449E-03  9.3533251E-05  1.1890338E-07  2.1830449E-10  1.7523007E-03  1.2489557E-05  2.655E-06  2.146E-07  1.958E-05  9.999E-01  1.000E+00  3.65E+02  0.00E+00  5.10E+00  0.020962  0.353750  0.0000000E+00  1.8240555931E-01
106  0.524394144471725E+07   34.337668  5.696382  4.445925  0.5938082E+00  0.3923132E+00  9.9916869E-04  6.0808735E-05  4.6187784E-03  2.8733145E-03  1.7491663E-06  5.6531152E-06  1.8561714E-03  7.0073805E-05  4.603E-07  0.4424  4.445925   -5.872  0.962382  7.786909  0.2122470E-02  0.9841944E+00  1.1627883E-04  3.2224297E-05  8.1184411E-03  9.3159031E-05  1.1948941E-07  2.1266004E-10  1.7521594E-03  1.2753504E-05  2.650E-06  2.354E-07  2.018E-05  9.999E-01  1.000E+00  3.69E+02  0.00E+00  5.31E+00  0.021595  0.354630  0.0000000E+00  1.8236927693E-01
107  0.524579567754517E+07   34.335129  5.697577  4.448926  0.5937742E+00  0.3923473E+00  9.9903625E-04  6.0808263E-05  4.6192450E-03  2.8729594E-03  1.7489859E-06  5.6523451E-06  1.8561659E-03  7.0064874E-05  4.597E-07  0.4428  4.448926   -5.856  0.984657  7.794249  0.1616808E-02  0.9847005E+00  1.1838237E-04  3.2819152E-05  8.1156533E-03  9.2808042E-05  1.2043970E-07  2.0644039E-10  1.7520439E-03  1.3003136E-05  2.646E-06  2.480E-07  2.087E-05  9.999E-01  1.000E+00  3.72E+02  0.00E+00  5.48E+00  0.022059  0.355625  0.0000000E+00  1.8233462457E-01
108  0.524806711275936E+07   34.331869  5.699607  4.453792  0.5937274E+00  0.3923941E+00  9.9885421E-04  6.0807613E-05  4.6198864E-03  2.8724712E-03  1.7487378E-06  5.6512865E-06  1.8561584E-03  7.0052600E-05  4.588E-07  0.4429  4.453792   -5.831  1.021685  7.806420  0.1035261E-02  0.9852826E+00  1.2122464E-04  3.3620475E-05  8.1118685E-03  9.2356881E-05  1.2224526E-07  1.9772887E-10  1.7519278E-03  1.3322293E-05  2.641E-06  2.697E-07  2.207E-05  9.999E-01  1.000E+00  3.79E+02  0.00E+00  5.79E+00  0.022920  0.357315  0.0000000E+00  1.8228738825E-01
109  0.525054019579359E+07   34.328050  5.703176  4.461235  0.5936828E+00  0.3924388E+00  9.9868086E-04  6.0806992E-05  4.6204972E-03  2.8720064E-03  1.7485016E-06  5.6502784E-06  1.8561512E-03  7.0040911E-05  4.579E-07  0.4417  4.461235   -5.793  1.084815  7.827090  0.4867447E-03  0.9858320E+00  1.2560312E-04  3.4844357E-05  8.1058843E-03  9.1849814E-05  1.2631959E-07  1.8395388E-10  1.7518701E-03  1.3677583E-05  2.635E-06  2.910E-07  2.428E-05  9.999E-01  1.000E+00  3.86E+02  0.00E+00  6.03E+00  0.023461  0.360294  0.0000000E+00  1.8223079962E-01
110  0.525469583194666E+07   34.320091  5.725057  4.490881  0.5935394E+00  0.3925823E+00  9.9812350E-04  6.0804993E-05  4.6224611E-03  2.8705116E-03  1.7477419E-06  5.6470373E-06  1.8561281E-03  7.0003328E-05  4.566E-07  0.2906  4.490881   -5.633  1.542051  7.970270  0.4826366E-07  0.9863222E+00  1.4442092E-04  3.9777515E-05  8.0791733E-03  9.1196424E-05  1.6527759E-07  8.4887063E-11  1.7522188E-03  1.4151478E-05  2.625E-06  4.282E-07  4.742E-05  9.999E-01  1.000E+00  4.14E+02  0.00E+00  7.73E+00  0.028020  0.378965  0.0000000E+00  1.8209674029E-01
111  0.525501289159390E+07   34.319358  5.724071  4.490815  0.5935109E+00  0.3926108E+00  9.9801293E-04  6.0804596E-05  4.6228506E-03  2.8702151E-03  1.7475912E-06  5.6463943E-06  1.8561235E-03  6.9995873E-05  4.566E-07  0.2663  4.490815   -5.638  1.558427  7.971503  0.0000000E+00  0.9863223E+00  1.4445141E-04  3.9777411E-05  8.0791388E-03  9.1198145E-05  1.6540413E-07  7.9147517E-11  1.7522193E-03  1.4151653E-05  2.624E-06  3.541E-07  4.859E-05  9.999E-01  1.000E+00  4.13E+02  0.00E+00  6.94E+00  0.025214  0.378107  0.0000000E+00  1.8208351149E-01
112  0.525533831638280E+07   34.318611  5.723491  4.489930  0.5934983E+00  0.3926233E+00  9.9796415E-04  6.0804421E-05  4.6230225E-03  2.8700843E-03  1.7475247E-06  5.6461107E-06  1.8561215E-03  6.9992584E-05  4.565E-07  0.2456  4.489930   -5.642  1.613623  7.987171  0.0000000E+00  0.9863223E+00  1.4445177E-04  3.9770757E-05  8.0791359E-03  9.1206342E-05  1.6540515E-07  7.8871107E-11  1.7522193E-03  1.4151653E-05  2.623E-06  6.597E-08  5.261E-05  1.000E+00  1.000E+00  3.42E+02  0.00E+00  1.87E+00  0.008218  0.377608  0.0000000E+00  1.8207693554E-01
113  0.525563114401541E+07   34.317954  5.722641  4.486408  0.5934752E+00  0.3926465E+00  9.9787424E-04  6.0804097E-05  4.6233394E-03  2.8698432E-03  1.7474021E-06  5.6455878E-06  1.8561177E-03  6.9986521E-05  4.564E-07  0.2324  4.486408   -5.656  1.658677  7.999681  0.0000000E+00  0.9863223E+00  1.4445259E-04  3.9756639E-05  8.0791297E-03  9.1223738E-05  1.6540751E-07  7.8220625E-11  1.7522191E-03  1.4151652E-05  2.622E-06  1.624E-08  5.614E-05  1.000E+00  1.000E+00  3.07E+02  0.00E+00  9.22E-01  0.004503  0.376871  0.0000000E+00  1.8207577883E-01
114  0.525598655200389E+07   34.317199  5.722593  4.477398  0.5934420E+00  0.3926797E+00  9.9774550E-04  6.0803634E-05  4.6237930E-03  2.8694979E-03  1.7472266E-06  5.6448391E-06  1.8561124E-03  6.9977840E-05  4.564E-07  0.2155  4.477398   -5.688  1.705046  8.011889  0.0000000E+00  0.9863223E+00  1.4445493E-04  3.9719060E-05  8.0791134E-03  9.1270049E-05  1.6541425E-07  7.6490346E-11  1.7522186E-03  1.4151650E-05  2.619E-06  3.204E-08  5.948E-05  1.000E+00  1.000E+00  3.18E+02  0.00E+00  1.34E+00  0.006316  0.376829  0.0000000E+00  1.8207475702E-01
115  0.525628757180020E+07   34.316616  5.723913  4.465551  0.5934350E+00  0.3926867E+00  9.9771807E-04  6.0803535E-05  4.6238896E-03  2.8694243E-03  1.7471892E-06  5.6446796E-06  1.8561112E-03  6.9975991E-05  4.563E-07  0.2059  4.465551   -5.729  1.741509  8.021274  0.0000000E+00  0.9863222E+00  1.4445902E-04  3.9656206E-05  8.0790860E-03  9.1347521E-05  1.6542614E-07  7.4055455E-11  1.7522177E-03  1.4151647E-05  2.616E-06  4.997E-08  6.335E-05  1.000E+00  1.000E+00  3.24E+02  0.00E+00  1.80E+00  0.008315  0.377982  0.0000000E+00  1.8207353567E-01
116  0.525656058975498E+07   34.316144  5.726561  4.451503  0.5934289E+00  0.3926929E+00  9.9769433E-04  6.0803450E-05  4.6239733E-03  2.8693607E-03  1.7471568E-06  5.6445416E-06  1.8561103E-03  6.9974390E-05  4.562E-07  0.1940  4.451503   -5.780  1.773049  8.029270  0.0000000E+00  0.9863222E+00  1.4446506E-04  3.9565442E-05  8.0790466E-03  9.1459418E-05  1.6544391E-07  7.1563604E-11  1.7522165E-03  1.4151643E-05  2.612E-06  6.483E-08  6.598E-05  1.000E+00  1.000E+00  3.20E+02  0.00E+00  2.03E+00  0.009501  0.380297  0.0000000E+00  1.8207187888E-01
117  0.525689731189922E+07   34.315646  5.731703  4.430244  0.5934238E+00  0.3926979E+00  9.9767460E-04  6.0803379E-05  4.6240428E-03  2.8693078E-03  1.7471300E-06  5.6444269E-06  1.8561094E-03  6.9973060E-05  4.561E-07  0.1841  4.430244   -5.864  1.824665  8.044052  0.0000000E+00  0.9863222E+00  1.4448206E-04  3.9320653E-05  8.0789381E-03  9.1761348E-05  1.6549446E-07  7.2177654E-11  1.7522131E-03  1.4151633E-05  2.601E-06  3.680E-08  7.117E-05  1.000E+00  1.000E+00  2.98E+02  0.00E+00  1.68E+00  0.008474  0.384831  0.0000000E+00  1.8206968340E-01
118  0.525718398075175E+07   34.314694  5.736449  4.409492  0.5934148E+00  0.3927069E+00  9.9763977E-04  6.0803253E-05  4.6241656E-03  2.8692144E-03  1.7470825E-06  5.6442243E-06  1.8561080E-03  6.9970711E-05  4.560E-07  0.1800  4.409492   -4.797  1.866765  8.056052  0.0000000E+00  0.9863220E+00  1.4451398E-04  3.8878137E-05  8.0787383E-03  9.2307604E-05  1.6559030E-07  8.9479424E-11  1.7522071E-03  1.4151613E-05  2.582E-06  1.996E-08  7.570E-05  1.000E+00  1.000E+00  2.76E+02  0.00E+00  1.33E+00  0.007232  0.389068  0.0000000E+00  1.8206725345E-01
119  0.525747064960427E+07   34.310199  5.740906  4.387461  0.5933863E+00  0.3927355E+00  9.9752891E-04  6.0802854E-05  4.6245562E-03  2.8689170E-03  1.7469313E-06  5.6435796E-06  1.8561034E-03  6.9963236E-05  4.560E-07  0.1777  4.387461   -4.811  1.908014  8.067828  0.0000000E+00  0.9863218E+00  1.4457313E-04  3.8089510E-05  8.0783774E-03  9.3281948E-05  1.6576740E-07  1.5322083E-10  1.7521963E-03  1.4151580E-05  2.549E-06  1.936E-08  8.043E-05  1.000E+00  1.000E+00  2.62E+02  0.00E+00  1.26E+00  0.007234  0.393126  0.0000000E+00  1.8205217688E-01
120  0.525779171871911E+07   34.305347  5.745551  4.360538  0.5933280E+00  0.3927938E+00  9.9730285E-04  6.0802038E-05  4.6253527E-03  2.8683108E-03  1.7466231E-06  5.6422651E-06  1.8560940E-03  6.9947994E-05  4.560E-07  0.1744  4.360538   -4.829  1.954507  8.080982  0.0000000E+00  0.9863214E+00  1.4469803E-04  3.6523485E-05  8.0776481E-03  9.5220777E-05  1.6613560E-07  3.1220736E-10  1.7521748E-03  1.4151516E-05  2.486E-06  9.151E-08  8.592E-05  9.999E-01  1.000E+00  2.91E+02  0.00E+00  3.94E+00  0.020289  0.397395  0.0000000E+00  1.8201799603E-01
121  0.525810623540302E+07   34.300806  5.749605  4.332531  0.5932547E+00  0.3928672E+00  9.9701828E-04  6.0801010E-05  4.6263555E-03  2.8675476E-03  1.7462351E-06  5.6406102E-06  1.8560822E-03  6.9928806E-05  4.562E-07  0.1511  4.332531   -4.850  1.997764  8.093367  0.0000000E+00  0.9863206E+00  1.4496911E-04  3.3381565E-05  8.0761582E-03  9.9124491E-05  1.6690964E-07  6.1399675E-10  1.7521315E-03  1.4151401E-05  2.365E-06  4.075E-08  9.156E-05  1.000E+00  1.000E+00  2.56E+02  0.00E+00  2.41E+00  0.014080  0.401156  0.0000000E+00  1.8196041413E-01
122  0.525841026819748E+07   34.296634  5.753179  4.303228  0.5932048E+00  0.3929171E+00  9.9682491E-04  6.0800310E-05  4.6270369E-03  2.8670289E-03  1.7459714E-06  5.6394857E-06  1.8560741E-03  6.9915767E-05  4.562E-07  0.1539  4.303228   -4.874  2.039615  8.105460  0.0000000E+00  0.9863192E+00  1.4545888E-04  2.8230542E-05  8.0736589E-03  1.0555905E-04  1.6824484E-07  1.2409403E-09  1.7520601E-03  1.4151245E-05  2.180E-06  3.705E-08  9.738E-05  1.000E+00  1.000E+00  2.41E+02  0.00E+00  2.37E+00  0.014768  0.404508  0.0000000E+00  1.8192732355E-01
123  0.525870381710246E+07   34.292824  5.756368  4.272898  0.5931612E+00  0.3929607E+00  9.9665571E-04  6.0799698E-05  4.6276331E-03  2.8665751E-03  1.7457407E-06  5.6385018E-06  1.8560671E-03  6.9904359E-05  4.563E-07  0.1556  4.272898   -4.899  2.080856  8.117559  0.0000000E+00  0.9863173E+00  1.4623836E-04  2.0864212E-05  8.0699848E-03  1.1482786E-04  1.7026787E-07  2.7920764E-09  1.7519570E-03  1.4151098E-05  1.940E-06  2.332E-08  1.035E-04  1.000E+00  1.000E+00  2.17E+02  0.00E+00  1.75E+00  0.012102  0.407523  0.0000000E+00  1.8189061717E-01
124  0.525901730363678E+07   34.264197  5.756656  4.244848  0.5929471E+00  0.3931749E+00  9.9582632E-04  6.0796687E-05  4.6305558E-03  2.8643506E-03  1.7446095E-06  5.6336786E-06  1.8560326E-03  6.9848436E-05  4.569E-07  0.1471  4.244848   -3.800  2.125239  8.130733  0.0000000E+00  0.9863150E+00  1.4729228E-04  1.2066294E-05  8.0654686E-03  1.2597089E-04  1.7273659E-07  9.9831199E-09  1.7518329E-03  1.4151035E-05  1.686E-06  1.772E-08  1.105E-04  1.000E+00  1.000E+00  2.06E+02  0.00E+00  1.82E+00  0.013229  0.408079  0.0000000E+00  1.8159698533E-01
125  0.525932036000086E+07   34.217890  5.758090  4.212081  0.5922852E+00  0.3938373E+00  9.9326737E-04  6.0787298E-05  4.6395740E-03  2.8574865E-03  1.7411174E-06  5.6187971E-06  1.8559259E-03  6.9675900E-05  4.592E-07  0.1402  4.212081   -3.831  2.168696  8.143757  0.0000000E+00  0.9863128E+00  1.4839816E-04  3.8869532E-06  8.0611919E-03  1.3633613E-04  1.7478626E-07  7.4321025E-08  1.7517173E-03  1.4151073E-05  1.476E-06  2.507E-08  1.179E-04  9.998E-01  1.000E+00  2.13E+02  0.00E+00  4.93E+00  0.034628  0.409812  0.0000000E+00  1.8101268067E-01
126  0.525962750358289E+07   34.174594  5.758652  4.169205  0.5917718E+00  0.3943511E+00  9.9128949E-04  6.0779936E-05  4.6465453E-03  2.8521801E-03  1.7384161E-06  5.6072943E-06  1.8558432E-03  6.9542548E-05  4.610E-07  0.1155  4.169205   -3.874  2.212709  8.157014  0.0000000E+00  0.9863115E+00  1.4893488E-04  3.8529818E-07  8.0586427E-03  1.4071567E-04  1.7522759E-07  1.1864934E-06  1.7516684E-03  1.4151225E-05  1.394E-06  1.118E-08  1.258E-04  1.000E+00  1.000E+00  1.72E+02  0.00E+00  1.46E+00  0.012728  0.410731  0.0000000E+00  1.8039556701E-01
127  0.525993376356434E+07   34.135297  5.761782  4.131495  0.5913743E+00  0.3947489E+00  9.8976157E-04  6.0774193E-05  4.6519311E-03  2.8480806E-03  1.7363282E-06  5.5984082E-06  1.8557791E-03  6.9439537E-05  4.624E-07  0.1423  4.131495   -3.907  2.257028  8.170485  0.0000000E+00  0.9863097E+00  1.4928788E-04  3.9403224E-09  8.0542871E-03  1.4118729E-04  1.7522839E-07  7.1526064E-06  1.7516632E-03  1.4153272E-05  1.385E-06  7.785E-09  1.343E-04  9.999E-01  1.000E+00  1.77E+02  0.00E+00  3.11E+00  0.026326  0.414075  0.0000000E+00  1.7971859326E-01
128  0.526024551890849E+07   34.097947  5.764784  4.098956  0.5909842E+00  0.3951392E+00  9.8826650E-04  6.0768510E-05  4.6572016E-03  2.8440686E-03  1.7342839E-06  5.5897129E-06  1.8557163E-03  6.9338744E-05  4.637E-07  0.1444  4.098956   -3.935  2.301870  8.184230  0.0000000E+00  0.9863044E+00  1.5024955E-04  2.3525577E-09  8.0397926E-03  1.4118969E-04  1.7520009E-07  2.6463195E-05  1.7516632E-03  1.4178114E-05  1.385E-06  3.047E-09  1.435E-04  1.000E+00  1.000E+00  1.49E+02  0.00E+00  1.46E+00  0.014734  0.417301  0.0000000E+00  1.7902128035E-01
129  0.526055440553309E+07   34.063184  5.767464  4.067274  0.5906652E+00  0.3954585E+00  9.8704652E-04  6.0763825E-05  4.6615027E-03  2.8407945E-03  1.7326148E-06  5.5826173E-06  1.8556648E-03  6.9256499E-05  4.647E-07  0.1505  4.067274   -3.962  2.345372  8.197652  0.0000000E+00  0.9862886E+00  1.5298135E-04  2.8944271E-12  7.9944823E-03  1.4119348E-04  1.7513308E-07  8.5220662E-05  1.7516632E-03  1.4403667E-05  1.385E-06  5.303E-09  1.532E-04  1.000E+00  1.000E+00  1.39E+02  0.00E+00  1.43E+00  0.015351  0.420228  0.0000000E+00  1.7844383199E-01
130  0.526086336187505E+07   34.030734  5.769673  4.029442  0.5904017E+00  0.3957221E+00  9.8604093E-04  6.0759936E-05  4.6650481E-03  2.8380955E-03  1.7312386E-06  5.5767686E-06  1.8556223E-03  6.9188710E-05  4.656E-07  0.1332  4.029442   -3.997  2.386968  8.210627  0.0000000E+00  0.9862501E+00  1.5919794E-04  7.0265616E-10  7.8830224E-03  1.4119330E-04  1.7499098E-07  2.2766304E-04  1.7516633E-03  1.5857547E-05  1.384E-06  4.852E-09  1.630E-04  1.000E+00  1.000E+00  1.27E+02  0.00E+00  1.28E+00  0.015083  0.422704  0.0000000E+00  1.7792271077E-01
131  0.526116818289827E+07   34.002208  5.770232  3.938448  0.5901046E+00  0.3960194E+00  9.8490816E-04  6.0755535E-05  4.6690422E-03  2.8350551E-03  1.7296878E-06  5.5701800E-06  1.8555744E-03  6.9112347E-05  4.665E-07  0.1823  3.938448   -4.020  2.424117  8.222384  0.0000000E+00  0.9861677E+00  1.7186129E-04  3.9219255E-08  7.6443963E-03  1.4109094E-04  1.7429590E-07  5.2795941E-04  1.7516642E-03  2.3273141E-05  1.392E-06  3.586E-09  1.720E-04  1.000E+00  1.000E+00  1.05E+02  0.00E+00  1.21E+00  0.017243  0.423524  0.0000000E+00  1.7734078428E-01
132  0.526148307181276E+07   33.960840  5.762661  3.809350  0.5896172E+00  0.3965071E+00  9.8305376E-04  6.0748269E-05  4.6755811E-03  2.8300772E-03  1.7271479E-06  5.5593939E-06  1.8554959E-03  6.8987342E-05  4.682E-07  0.2082  3.809350   -3.538  2.455351  8.232494  0.0000000E+00  0.9860086E+00  1.9619448E-04  5.0343753E-08  7.1916422E-03  1.4098616E-04  1.7310419E-07  1.0866027E-03  1.7516643E-03  5.1040971E-05  1.407E-06  1.162E-09  1.794E-04  9.999E-01  1.000E+00  8.17E+01  0.00E+00  1.20E+00  0.021949  0.416584  0.0000000E+00  1.7599520289E-01
133  0.526178770298231E+07   33.825827  5.751806  3.718036  0.5884339E+00  0.3976913E+00  9.7858828E-04  6.0730194E-05  4.6913315E-03  2.8180860E-03  1.7210202E-06  5.5334186E-06  1.8553050E-03  6.8686362E-05  4.725E-07  0.2354  3.718036   -3.292  2.476613  8.239613  0.0000000E+00  0.9857763E+00  2.3251446E-04  4.4881240E-08  6.5506174E-03  1.4091298E-04  1.7177407E-07  1.8538098E-03  1.7516632E-03  1.1989446E-04  1.423E-06  4.752E-09  1.541E-04  9.993E-01  1.003E+00  6.84E+01  0.00E+00  3.04E+00  0.066587  0.407619  0.0000000E+00  1.4537740109E-01
134  0.526209552449557E+07   33.704317  5.748271  3.660873  0.5862503E+00  0.3998763E+00  9.7043864E-04  6.0695792E-05  4.7200870E-03  2.7961911E-03  1.7098094E-06  5.4860080E-06  1.8549527E-03  6.8137164E-05  4.805E-07  0.2284  3.660873   -3.580  2.489314  8.244053  0.0000000E+00  0.9854839E+00  2.8102958E-04  5.2695304E-09  5.7889773E-03  1.4090162E-04  1.7040378E-07  2.7163868E-03  1.7516599E-03  2.6215977E-04  1.434E-06  7.393E-10  1.453E-04  9.999E-01  1.000E+00  5.98E+01  0.00E+00  1.26E+00  0.031550  0.405215  0.0000000E+00  1.3173479157E-01
135  0.526239885701870E+07   33.624698  5.746528  3.629621  0.5841111E+00  0.4020169E+00  9.6249887E-04  6.0661582E-05  4.7481071E-03  2.7748552E-03  1.6988738E-06  5.4398160E-06  1.8546075E-03  6.7602163E-05  4.884E-07  0.2742  3.629621   -3.583  2.496939  8.246840  0.0000000E+00  0.9851611E+00  3.3890191E-04  1.4631679E-07  5.0040169E-03  1.4070197E-04  1.6919298E-07  3.5441894E-03  1.7516595E-03  4.8433938E-04  1.443E-06  4.317E-10  1.470E-04  1.000E+00  1.000E+00  5.17E+01  0.00E+00  5.63E-01  0.016336  0.404002  0.0000000E+00  1.2946571970E-01
