line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
100  0.611797056169575E+07   29.155848  5.509446  4.436832  0.6436732E+00  0.3423737E+00  1.2677672E-03  8.9752580E-05  3.4335052E-03  3.8317770E-03  2.3004693E-06  7.5467731E-06  1.8651531E-03  9.4768810E-05  1.627E-07  0.3811  4.436832   -6.227  0.921213  7.745601  0.6785420E-02  0.9795294E+00  1.0333265E-04  2.8540357E-05  8.1309176E-03  1.0070734E-04  1.2600005E-07  2.6122844E-10  1.7596989E-03  9.8995358E-06  2.241E-06  1.399E-06  2.008E-05  9.986E-01  1.002E+00  3.82E+02  0.00E+00  2.50E+01  0.097843  0.280068  0.0000000E+00  1.5784594965E-01
101  0.612070571243272E+07   29.154212  5.510051  4.437852  0.6435922E+00  0.3424548E+00  1.2673407E-03  8.9751802E-05  3.4349242E-03  3.8307279E-03  2.3000045E-06  7.5443585E-06  1.8651409E-03  9.4741647E-05  1.625E-07  0.3811  4.437852   -6.221  0.930207  7.748569  0.6077297E-02  0.9802378E+00  1.0481593E-04  2.8961067E-05  8.1290397E-03  1.0035929E-04  1.2510711E-07  2.5766918E-10  1.7595220E-03  1.0090157E-05  2.237E-06  1.415E-06  2.033E-05  9.985E-01  1.002E+00  3.83E+02  0.00E+00  2.54E+01  0.099124  0.280460  0.0000000E+00  1.5775036557E-01
102  0.612307124820524E+07   29.152777  5.510636  4.438890  0.6435229E+00  0.3425241E+00  1.2669764E-03  8.9751118E-05  3.4361364E-03  3.8298317E-03  2.2996072E-06  7.5422958E-06  1.8651304E-03  9.4718443E-05  1.623E-07  0.3812  4.438890   -6.215  0.938995  7.751466  0.5470011E-02  0.9808453E+00  1.0560811E-04  2.9187840E-05  8.1281427E-03  1.0004972E-04  1.2470286E-07  2.5506495E-10  1.7593695E-03  1.0262382E-05  2.233E-06  1.423E-06  2.059E-05  9.985E-01  1.002E+00  3.84E+02  0.00E+00  2.54E+01  0.099135  0.280841  0.0000000E+00  1.5766653965E-01
103  0.612602816792088E+07   29.150953  5.511440  4.440418  0.6434330E+00  0.3426141E+00  1.2665036E-03  8.9750208E-05  3.4377098E-03  3.8286684E-03  2.2990913E-06  7.5396187E-06  1.8651168E-03  9.4688326E-05  1.620E-07  0.3815  4.440418   -6.206  0.951333  7.755533  0.4717341E-02  0.9815982E+00  1.0670544E-04  2.9500291E-05  8.1268776E-03  9.9648568E-05  1.2427307E-07  2.5148698E-10  1.7591797E-03  1.0489011E-05  2.228E-06  1.436E-06  2.096E-05  9.985E-01  1.002E+00  3.85E+02  0.00E+00  2.55E+01  0.099088  0.281363  0.0000000E+00  1.5756030951E-01
104  0.612839370369340E+07   29.149465  5.512195  4.441947  0.6434096E+00  0.3426375E+00  1.2663806E-03  8.9749967E-05  3.4381192E-03  3.8283657E-03  2.2989571E-06  7.5389222E-06  1.8651132E-03  9.4680491E-05  1.617E-07  0.3817  4.441947   -6.197  0.963191  7.759434  0.4086201E-02  0.9822295E+00  1.0778296E-04  2.9805798E-05  8.1256124E-03  9.9282554E-05  1.2391335E-07  2.4803155E-10  1.7590211E-03  1.0686075E-05  2.224E-06  1.359E-06  2.133E-05  9.987E-01  1.002E+00  3.86E+02  0.00E+00  2.37E+01  0.091979  0.281863  0.0000000E+00  1.5747561309E-01
105  0.613096622384601E+07   29.147810  5.513181  4.443969  0.6433996E+00  0.3426475E+00  1.2663281E-03  8.9749864E-05  3.4382937E-03  3.8282367E-03  2.2988998E-06  7.5386253E-06  1.8651117E-03  9.4677151E-05  1.613E-07  0.3820  4.443969   -6.187  0.978745  7.764547  0.3382462E-02  0.9829336E+00  1.0946198E-04  3.0278506E-05  8.1235288E-03  9.8844111E-05  1.2365323E-07  2.4294096E-10  1.7588448E-03  1.0920922E-05  2.220E-06  1.265E-06  2.184E-05  9.989E-01  1.002E+00  3.88E+02  0.00E+00  2.20E+01  0.084878  0.282518  0.0000000E+00  1.5739008742E-01
106  0.613362745159010E+07   29.146049  5.514404  4.446559  0.6433954E+00  0.3426517E+00  1.2663064E-03  8.9749821E-05  3.4383659E-03  3.8281833E-03  2.2988761E-06  7.5385024E-06  1.8651111E-03  9.4675768E-05  1.609E-07  0.3823  4.446559   -6.173  0.998214  7.770945  0.2665684E-02  0.9836508E+00  1.1135414E-04  3.0820986E-05  8.1211555E-03  9.8366560E-05  1.2365032E-07  2.3722823E-10  1.7586651E-03  1.1187320E-05  2.216E-06  1.158E-06  2.249E-05  9.991E-01  1.001E+00  3.90E+02  0.00E+00  1.98E+01  0.076207  0.283331  0.0000000E+00  1.5730713583E-01
107  0.613602255655977E+07   29.144407  5.515759  4.449535  0.6433818E+00  0.3426653E+00  1.2662349E-03  8.9749681E-05  3.4386041E-03  3.8280072E-03  2.2987980E-06  7.5380972E-06  1.8651090E-03  9.4671210E-05  1.606E-07  0.3827  4.449535   -6.157  1.019972  7.778087  0.2038297E-02  0.9842786E+00  1.1336939E-04  3.1392582E-05  8.1185838E-03  9.7915531E-05  1.2395489E-07  2.3104551E-10  1.7585084E-03  1.1446654E-05  2.212E-06  1.105E-06  2.324E-05  9.992E-01  1.001E+00  3.92E+02  0.00E+00  1.87E+01  0.071649  0.284230  0.0000000E+00  1.5723662685E-01
108  0.613894990707826E+07   29.142306  5.518020  4.454336  0.6433629E+00  0.3426842E+00  1.2661356E-03  8.9749485E-05  3.4389344E-03  3.8277630E-03  2.2986897E-06  7.5375353E-06  1.8651062E-03  9.4664888E-05  1.602E-07  0.3827  4.454336   -6.132  1.055805  7.789817  0.1307413E-02  0.9850101E+00  1.1664187E-04  3.2317676E-05  8.1142786E-03  9.7333924E-05  1.2506063E-07  2.2111793E-10  1.7583296E-03  1.1792840E-05  2.207E-06  1.054E-06  2.453E-05  9.993E-01  1.001E+00  3.96E+02  0.00E+00  1.75E+01  0.066365  0.285731  0.0000000E+00  1.5715287525E-01
109  0.614198370670652E+07   29.139961  5.521960  4.461721  0.6433500E+00  0.3426971E+00  1.2660681E-03  8.9749351E-05  3.4391590E-03  3.8275969E-03  2.2986160E-06  7.5371531E-06  1.8651042E-03  9.4660589E-05  1.598E-07  0.3814  4.461721   -6.093  1.115549  7.809266  0.6328823E-03  0.9856855E+00  1.2121394E-04  3.3607301E-05  8.1081040E-03  9.6706348E-05  1.2800360E-07  2.0693808E-10  1.7581864E-03  1.2177380E-05  2.202E-06  1.008E-06  2.684E-05  9.995E-01  1.001E+00  4.02E+02  0.00E+00  1.63E+01  0.060652  0.288356  0.0000000E+00  1.5706804496E-01
110  0.614711921626813E+07   29.135040  5.544902  4.491236  0.6433285E+00  0.3427186E+00  1.2659552E-03  8.9749127E-05  3.4395347E-03  3.8273191E-03  2.2984928E-06  7.5365138E-06  1.8651010E-03  9.4653397E-05  1.590E-07  0.2171  4.491236   -5.933  1.559447  7.944777  0.4251113E-07  0.9863223E+00  1.4180993E-04  3.9010469E-05  8.0789824E-03  9.5862125E-05  1.6580140E-07  8.9710219E-11  1.7583372E-03  1.2734322E-05  2.192E-06  1.078E-06  5.168E-05  9.996E-01  1.001E+00  4.24E+02  0.00E+00  1.55E+01  0.054773  0.304045  0.0000000E+00  1.5691234833E-01
111  0.614725978764003E+07   29.134876  5.544150  4.491058  0.6433280E+00  0.3427191E+00  1.2659525E-03  8.9749122E-05  3.4395439E-03  3.8273123E-03  2.2984898E-06  7.5364982E-06  1.8651009E-03  9.4653221E-05  1.590E-07  0.2079  4.491058   -5.935  1.559823  7.942509  0.0000000E+00  0.9863223E+00  1.4183687E-04  3.9011393E-05  8.0789538E-03  9.5862011E-05  1.6590855E-07  8.1586912E-11  1.7583376E-03  1.2734496E-05  2.192E-06  1.068E-06  5.096E-05  9.996E-01  1.001E+00  4.24E+02  0.00E+00  1.53E+01  0.053978  0.303521  0.0000000E+00  1.5690757765E-01
112  0.614739995737943E+07   29.134715  5.543300  4.490475  0.6433280E+00  0.3427192E+00  1.2659523E-03  8.9749121E-05  3.4395445E-03  3.8273119E-03  2.2984896E-06  7.5364972E-06  1.8651009E-03  9.4653210E-05  1.590E-07  0.1866  4.490475   -5.940  1.564632  7.941912  0.0000000E+00  0.9863223E+00  1.4183756E-04  3.9011077E-05  8.0789531E-03  9.5862420E-05  1.6591079E-07  8.1599749E-11  1.7583376E-03  1.2734496E-05  2.192E-06  8.861E-07  5.174E-05  9.997E-01  1.001E+00  4.24E+02  0.00E+00  1.29E+01  0.045518  0.302930  0.0000000E+00  1.5690308330E-01
113  0.614755542931675E+07   29.134537  5.543353  4.489926  0.6433279E+00  0.3427192E+00  1.2659520E-03  8.9749121E-05  3.4395454E-03  3.8273112E-03  2.2984892E-06  7.5364955E-06  1.8651009E-03  9.4653192E-05  1.590E-07  0.1748  4.489926   -5.943  1.592149  7.949745  0.0000000E+00  0.9863223E+00  1.4183758E-04  3.9010447E-05  8.0789528E-03  9.5863196E-05  1.6591087E-07  8.1583078E-11  1.7583376E-03  1.2734496E-05  2.191E-06  6.763E-07  5.382E-05  9.998E-01  1.000E+00  4.23E+02  0.00E+00  9.99E+00  0.035426  0.302968  0.0000000E+00  1.5689912106E-01
114  0.614767311566930E+07   29.134403  5.543108  4.489325  0.6433277E+00  0.3427194E+00  1.2659509E-03  8.9749118E-05  3.4395491E-03  3.8273085E-03  2.2984881E-06  7.5364894E-06  1.8651009E-03  9.4653122E-05  1.589E-07  0.1789  4.489325   -5.945  1.609930  7.954538  0.0000000E+00  0.9863223E+00  1.4183761E-04  3.9009745E-05  8.0789525E-03  9.5864060E-05  1.6591096E-07  8.1562437E-11  1.7583376E-03  1.2734496E-05  2.191E-06  6.022E-07  5.526E-05  9.999E-01  1.000E+00  4.22E+02  0.00E+00  8.94E+00  0.031806  0.302799  0.0000000E+00  1.5689667929E-01
115  0.614781613017165E+07   29.134241  5.542748  4.489251  0.6433229E+00  0.3427242E+00  1.2659259E-03  8.9749068E-05  3.4396326E-03  3.8272468E-03  2.2984607E-06  7.5363473E-06  1.8651001E-03  9.4651524E-05  1.589E-07  0.1612  4.489251   -5.946  1.632030  7.960587  0.0000000E+00  0.9863223E+00  1.4183767E-04  3.9008450E-05  8.0789519E-03  9.5865655E-05  1.6591115E-07  8.1520408E-11  1.7583375E-03  1.2734496E-05  2.191E-06  5.362E-07  5.710E-05  9.999E-01  1.000E+00  4.22E+02  0.00E+00  8.07E+00  0.028697  0.302548  0.0000000E+00  1.5689400530E-01
116  0.614798907794192E+07   29.134045  5.542265  4.488919  0.6433224E+00  0.3427247E+00  1.2659231E-03  8.9749063E-05  3.4396416E-03  3.8272400E-03  2.2984577E-06  7.5363319E-06  1.8651000E-03  9.4651350E-05  1.589E-07  0.1589  4.488919   -5.947  1.656944  7.967251  0.0000000E+00  0.9863223E+00  1.4183779E-04  3.9005971E-05  8.0789509E-03  9.5868710E-05  1.6591152E-07  8.1431695E-11  1.7583375E-03  1.2734496E-05  2.190E-06  4.806E-07  5.921E-05  9.999E-01  1.000E+00  4.21E+02  0.00E+00  7.11E+00  0.025319  0.302214  0.0000000E+00  1.5689119247E-01
117  0.614810149399260E+07   29.133920  5.541472  4.487867  0.6433223E+00  0.3427248E+00  1.2659227E-03  8.9749062E-05  3.4396430E-03  3.8272391E-03  2.2984572E-06  7.5363296E-06  1.8651000E-03  9.4651325E-05  1.589E-07  0.1574  4.487867   -5.954  1.664151  7.968145  0.0000000E+00  0.9863223E+00  1.4183788E-04  3.9004230E-05  8.0789501E-03  9.5870855E-05  1.6591178E-07  8.1367956E-11  1.7583375E-03  1.2734496E-05  2.190E-06  4.508E-07  5.969E-05  9.999E-01  1.000E+00  4.18E+02  0.00E+00  6.84E+00  0.024557  0.301664  0.0000000E+00  1.5688952069E-01
118  0.614827011806862E+07   29.133734  5.541193  4.485729  0.6433207E+00  0.3427264E+00  1.2659143E-03  8.9749045E-05  3.4396710E-03  3.8272184E-03  2.2984481E-06  7.5362819E-06  1.8650998E-03  9.4650789E-05  1.589E-07  0.1486  4.485729   -5.961  1.688726  7.974802  0.0000000E+00  0.9863223E+00  1.4183807E-04  3.9000317E-05  8.0789484E-03  9.5875677E-05  1.6591239E-07  8.1214439E-11  1.7583374E-03  1.2734496E-05  2.190E-06  4.098E-07  6.189E-05  9.999E-01  1.000E+00  4.16E+02  0.00E+00  6.77E+00  0.024439  0.301472  0.0000000E+00  1.5688713999E-01
119  0.614841625893450E+07   29.133576  5.541128  4.483277  0.6433190E+00  0.3427282E+00  1.2659050E-03  8.9749027E-05  3.4397020E-03  3.8271954E-03  2.2984379E-06  7.5362291E-06  1.8650995E-03  9.4650194E-05  1.588E-07  0.1375  4.483277   -5.969  1.708931  7.980185  0.0000000E+00  0.9863223E+00  1.4183835E-04  3.8995110E-05  8.0789462E-03  9.5882092E-05  1.6591324E-07  8.0995882E-11  1.7583373E-03  1.2734496E-05  2.189E-06  4.068E-07  6.374E-05  9.999E-01  1.000E+00  4.13E+02  0.00E+00  6.65E+00  0.024171  0.301428  0.0000000E+00  1.5688510851E-01
120  0.614856239980038E+07   29.133422  5.541438  4.480387  0.6433181E+00  0.3427291E+00  1.2659005E-03  8.9749018E-05  3.4397171E-03  3.8271843E-03  2.2984329E-06  7.5362035E-06  1.8650994E-03  9.4649907E-05  1.588E-07  0.1328  4.480387   -5.979  1.729071  7.985570  0.0000000E+00  0.9863223E+00  1.4183875E-04  3.8987632E-05  8.0789430E-03  9.5891306E-05  1.6591451E-07  8.0666307E-11  1.7583372E-03  1.2734496E-05  2.189E-06  3.842E-07  6.568E-05  9.999E-01  1.000E+00  4.07E+02  0.00E+00  6.32E+00  0.023287  0.301645  0.0000000E+00  1.5688317450E-01
121  0.614863547023332E+07   29.133347  5.541756  4.478808  0.6433177E+00  0.3427295E+00  1.2658981E-03  8.9749013E-05  3.4397248E-03  3.8271786E-03  2.2984304E-06  7.5361904E-06  1.8650993E-03  9.4649759E-05  1.588E-07  0.1322  4.478808   -5.985  1.739389  7.988369  0.0000000E+00  0.9863223E+00  1.4183901E-04  3.8983054E-05  8.0789410E-03  9.5896948E-05  1.6591530E-07  8.0458406E-11  1.7583372E-03  1.2734495E-05  2.188E-06  3.678E-07  6.635E-05  9.999E-01  1.000E+00  4.06E+02  0.00E+00  6.32E+00  0.023365  0.301867  0.0000000E+00  1.5688225644E-01
122  0.614882545335896E+07   29.133155  5.542326  4.473800  0.6433165E+00  0.3427306E+00  1.2658923E-03  8.9749001E-05  3.4397443E-03  3.8271641E-03  2.2984240E-06  7.5361571E-06  1.8650992E-03  9.4649385E-05  1.588E-07  0.1260  4.473800   -6.001  1.758505  7.992701  0.0000000E+00  0.9863223E+00  1.4183989E-04  3.8967528E-05  8.0789343E-03  9.5916080E-05  1.6591804E-07  7.9742848E-11  1.7583370E-03  1.2734495E-05  2.187E-06  3.741E-07  6.802E-05  9.999E-01  1.000E+00  4.02E+02  0.00E+00  6.31E+00  0.023570  0.302265  0.0000000E+00  1.5687991030E-01
123  0.614892044492179E+07   29.133062  5.542954  4.471168  0.6433160E+00  0.3427311E+00  1.2658897E-03  8.9748996E-05  3.4397529E-03  3.8271578E-03  2.2984212E-06  7.5361426E-06  1.8650991E-03  9.4649221E-05  1.588E-07  0.1255  4.471168   -6.011  1.774705  7.997441  0.0000000E+00  0.9863223E+00  1.4184053E-04  3.8956731E-05  8.0789296E-03  9.5929386E-05  1.6592002E-07  7.9234509E-11  1.7583368E-03  1.2734494E-05  2.187E-06  3.699E-07  7.016E-05  9.999E-01  1.000E+00  4.01E+02  0.00E+00  6.47E+00  0.024216  0.302703  0.0000000E+00  1.5687872307E-01
124  0.614911042804743E+07   29.132883  5.544169  4.465329  0.6433128E+00  0.3427344E+00  1.2658727E-03  8.9748962E-05  3.4398094E-03  3.8271160E-03  2.2984026E-06  7.5360464E-06  1.8650986E-03  9.4648139E-05  1.588E-07  0.1277  4.465329   -6.030  1.801257  8.004488  0.0000000E+00  0.9863223E+00  1.4184231E-04  3.8927253E-05  8.0789169E-03  9.5965718E-05  1.6592557E-07  7.7852832E-11  1.7583364E-03  1.2734493E-05  2.185E-06  4.084E-07  7.286E-05  9.998E-01  1.000E+00  3.99E+02  0.00E+00  8.80E+00  0.033092  0.303552  0.0000000E+00  1.5687638392E-01
125  0.614920541961026E+07   29.132796  5.544805  4.462175  0.6433128E+00  0.3427344E+00  1.2658727E-03  8.9748962E-05  3.4398094E-03  3.8271160E-03  2.2984026E-06  7.5360464E-06  1.8650986E-03  9.4648139E-05  1.587E-07  0.1183  4.462175   -6.040  1.812812  8.007470  0.0000000E+00  0.9863223E+00  1.4184356E-04  3.8906997E-05  8.0789081E-03  9.5990684E-05  1.6592949E-07  7.6928833E-11  1.7583361E-03  1.2734493E-05  2.184E-06  3.762E-07  7.412E-05  9.999E-01  1.000E+00  3.95E+02  0.00E+00  6.60E+00  0.025076  0.303998  0.0000000E+00  1.5687474013E-01
126  0.614939540273590E+07   29.132630  5.546485  4.454381  0.6433037E+00  0.3427435E+00  1.2658250E-03  8.9748867E-05  3.4399683E-03  3.8269985E-03  2.2983505E-06  7.5357761E-06  1.8650972E-03  9.4645099E-05  1.587E-07  0.1094  4.454381   -6.063  1.837853  8.014219  0.0000000E+00  0.9863223E+00  1.4184708E-04  3.8851444E-05  8.0788839E-03  9.6059166E-05  1.6594053E-07  7.4575260E-11  1.7583354E-03  1.2734490E-05  2.182E-06  4.548E-07  7.691E-05  9.998E-01  1.000E+00  3.89E+02  0.00E+00  8.85E+00  0.034137  0.305176  0.0000000E+00  1.5687196932E-01
127  0.614949039429872E+07   29.132552  5.547330  4.451040  0.6433021E+00  0.3427451E+00  1.2658164E-03  8.9748849E-05  3.4399967E-03  3.8269775E-03  2.2983412E-06  7.5357277E-06  1.8650970E-03  9.4644554E-05  1.587E-07  0.1153  4.451040   -6.087  1.850240  8.017556  0.0000000E+00  0.9863223E+00  1.4184948E-04  3.8814119E-05  8.0788676E-03  9.6105183E-05  1.6594812E-07  7.3167674E-11  1.7583349E-03  1.2734489E-05  2.181E-06  4.466E-07  7.835E-05  9.998E-01  1.000E+00  3.85E+02  0.00E+00  8.24E+00  0.032078  0.305771  0.0000000E+00  1.5687039589E-01
128  0.614968037742437E+07   29.132401  5.548990  4.444500  0.6433021E+00  0.3427451E+00  1.2658163E-03  8.9748849E-05  3.4399973E-03  3.8269771E-03  2.2983410E-06  7.5357267E-06  1.8650970E-03  9.4644543E-05  1.587E-07  0.1054  4.444500   -6.108  1.872575  8.023320  0.0000000E+00  0.9863222E+00  1.4185594E-04  3.8715124E-05  8.0788243E-03  9.6227253E-05  1.6596866E-07  7.0058178E-11  1.7583335E-03  1.2734485E-05  2.177E-06  3.766E-07  8.112E-05  9.999E-01  1.000E+00  3.80E+02  0.00E+00  6.86E+00  0.027097  0.306944  0.0000000E+00  1.5686762471E-01
129  0.614977536898719E+07   29.132329  5.549855  4.440797  0.6433002E+00  0.3427469E+00  1.2658067E-03  8.9748830E-05  3.4400291E-03  3.8269536E-03  2.2983306E-06  7.5356727E-06  1.8650967E-03  9.4643935E-05  1.587E-07  0.1014  4.440797   -6.117  1.883150  8.025986  0.0000000E+00  0.9863222E+00  1.4186025E-04  3.8649792E-05  8.0787956E-03  9.6307830E-05  1.6598248E-07  6.8473219E-11  1.7583326E-03  1.2734483E-05  2.174E-06  3.626E-07  8.248E-05  9.999E-01  1.000E+00  3.76E+02  0.00E+00  7.21E+00  0.028786  0.307556  0.0000000E+00  1.5686644975E-01
130  0.614996535211284E+07   29.132191  5.551710  4.433388  0.6432992E+00  0.3427480E+00  1.2658010E-03  8.9748819E-05  3.4400480E-03  3.8269396E-03  2.2983244E-06  7.5356405E-06  1.8650965E-03  9.4643573E-05  1.587E-07  0.1031  4.433388   -6.146  1.908006  8.032791  0.0000000E+00  0.9863222E+00  1.4187222E-04  3.8471470E-05  8.0787168E-03  9.6527825E-05  1.6602111E-07  6.6167138E-11  1.7583301E-03  1.2734476E-05  2.168E-06  3.303E-07  8.556E-05  9.999E-01  1.000E+00  3.70E+02  0.00E+00  6.62E+00  0.026854  0.308874  0.0000000E+00  1.5686411892E-01
131  0.615006034367566E+07   29.132127  5.552661  4.429244  0.6432986E+00  0.3427485E+00  1.2657983E-03  8.9748813E-05  3.4400571E-03  3.8269329E-03  2.2983214E-06  7.5356250E-06  1.8650965E-03  9.4643399E-05  1.586E-07  0.1000  4.429244   -6.167  1.923212  8.037293  0.0000000E+00  0.9863221E+00  1.4188087E-04  3.8344863E-05  8.0786604E-03  9.6684075E-05  1.6604917E-07  6.6162826E-11  1.7583284E-03  1.2734472E-05  2.163E-06  3.176E-07  8.732E-05  9.999E-01  1.000E+00  3.66E+02  0.00E+00  6.35E+00  0.025988  0.309552  0.0000000E+00  1.5686304269E-01
132  0.615015533523848E+07   29.132065  5.553300  4.425008  0.6432981E+00  0.3427491E+00  1.2657957E-03  8.9748808E-05  3.4400659E-03  3.8269264E-03  2.2983185E-06  7.5356100E-06  1.8650964E-03  9.4643230E-05  1.586E-07  0.0927  4.425008   -6.185  1.929439  8.038305  0.0000000E+00  0.9863221E+00  1.4189061E-04  3.8202164E-05  8.0785971E-03  9.6860237E-05  1.6608107E-07  6.6436989E-11  1.7583264E-03  1.2734466E-05  2.158E-06  3.111E-07  8.802E-05  9.999E-01  1.000E+00  3.62E+02  0.00E+00  6.22E+00  0.025769  0.310008  0.0000000E+00  1.5686202808E-01
133  0.615034531836413E+07   29.131948  5.555393  4.416691  0.6432974E+00  0.3427498E+00  1.2657916E-03  8.9748800E-05  3.4400793E-03  3.8269165E-03  2.2983141E-06  7.5355873E-06  1.8650963E-03  9.4642975E-05  1.586E-07  0.0901  4.416691   -6.221  1.955290  8.045575  0.0000000E+00  0.9863220E+00  1.4191747E-04  3.7816815E-05  8.0784244E-03  9.7336212E-05  1.6616914E-07  7.2277856E-11  1.7583211E-03  1.2734453E-05  2.145E-06  2.950E-07  9.149E-05  9.999E-01  1.000E+00  3.55E+02  0.00E+00  6.14E+00  0.025921  0.311507  0.0000000E+00  1.5686012059E-01
134  0.615044030992695E+07   29.131894  5.556521  4.411992  0.6432970E+00  0.3427502E+00  1.2657897E-03  8.9748796E-05  3.4400858E-03  3.8269116E-03  2.2983120E-06  7.5355762E-06  1.8650962E-03  9.4642849E-05  1.586E-07  0.0862  4.411992   -6.241  1.968102  8.049184  0.0000000E+00  0.9863219E+00  1.4193708E-04  3.7541422E-05  8.0782998E-03  9.7676610E-05  1.6623350E-07  7.9336939E-11  1.7583173E-03  1.2734443E-05  2.135E-06  2.739E-07  9.326E-05  9.999E-01  1.000E+00  3.51E+02  0.00E+00  6.10E+00  0.026065  0.312317  0.0000000E+00  1.5685920587E-01
135  0.615063029305260E+07   29.131793  5.558912  4.402814  0.6432963E+00  0.3427508E+00  1.2657863E-03  8.9748789E-05  3.4400970E-03  3.8269034E-03  2.2983083E-06  7.5355571E-06  1.8650961E-03  9.4642635E-05  1.586E-07  0.0862  4.402814   -6.284  1.993342  8.056284  0.0000000E+00  0.9863217E+00  1.4199045E-04  3.6811222E-05  8.0779664E-03  9.8580110E-05  1.6640829E-07  1.0314902E-10  1.7583072E-03  1.2734418E-05  2.110E-06  2.315E-07  9.685E-05  9.999E-01  1.000E+00  3.39E+02  0.00E+00  5.44E+00  0.024086  0.314042  0.0000000E+00  1.5685750466E-01
136  0.615072528461542E+07   29.131042  5.560034  4.397686  0.6432922E+00  0.3427550E+00  1.2657643E-03  8.9748745E-05  3.4401702E-03  3.8268492E-03  2.2982843E-06  7.5354325E-06  1.8650955E-03  9.4641233E-05  1.586E-07  0.0788  4.397686   -5.102  2.006204  8.059947  0.0000000E+00  0.9863216E+00  1.4203088E-04  3.6273988E-05  8.0777189E-03  9.9245656E-05  1.6654016E-07  1.2361492E-10  1.7582998E-03  1.2734400E-05  2.092E-06  2.345E-07  9.874E-05  9.999E-01  1.000E+00  3.38E+02  0.00E+00  6.21E+00  0.027500  0.314862  0.0000000E+00  1.5684580791E-01
137  0.615091526774107E+07   29.129555  5.562467  4.387451  0.6432859E+00  0.3427613E+00  1.2657313E-03  8.9748679E-05  3.4402802E-03  3.8267679E-03  2.2982482E-06  7.5352455E-06  1.8650945E-03  9.4639129E-05  1.585E-07  0.0805  4.387451   -5.107  2.031710  8.067219  0.0000000E+00  0.9863212E+00  1.4213357E-04  3.4953145E-05  8.0771039E-03  1.0088490E-04  1.6687363E-07  1.7567971E-10  1.7582815E-03  1.2734358E-05  2.049E-06  2.228E-07  1.026E-04  9.999E-01  1.000E+00  3.30E+02  0.00E+00  6.64E+00  0.030204  0.316646  0.0000000E+00  1.5681914327E-01
138  0.615101025930389E+07   29.128820  5.563652  4.383117  0.6432850E+00  0.3427622E+00  1.2657267E-03  8.9748670E-05  3.4402954E-03  3.8267567E-03  2.2982432E-06  7.5352197E-06  1.8650944E-03  9.4638838E-05  1.585E-07  0.0826  4.383117   -5.111  2.044654  8.070946  0.0000000E+00  0.9863210E+00  1.4219477E-04  3.4193129E-05  8.0767461E-03  1.0183013E-04  1.6707135E-07  2.0776781E-10  1.7582709E-03  1.2734336E-05  2.024E-06  1.732E-07  1.045E-04  9.999E-01  1.000E+00  3.26E+02  0.00E+00  5.52E+00  0.025406  0.317519  0.0000000E+00  1.5680427820E-01
139  0.615118124411697E+07   29.127504  5.565747  4.373700  0.6432837E+00  0.3427635E+00  1.2657199E-03  8.9748656E-05  3.4403180E-03  3.8267400E-03  2.2982358E-06  7.5351812E-06  1.8650942E-03  9.4638405E-05  1.585E-07  0.0779  4.373700   -5.115  2.066192  8.076997  0.0000000E+00  0.9863206E+00  1.4233971E-04  3.2451018E-05  8.0759191E-03  1.0400103E-04  1.6753651E-07  2.9003541E-10  1.7582467E-03  1.2734288E-05  1.969E-06  1.181E-07  1.080E-04  9.999E-01  1.000E+00  3.05E+02  0.00E+00  3.93E+00  0.019362  0.319068  0.0000000E+00  1.5678407444E-01
140  0.615126673652351E+07   29.126853  5.566766  4.368911  0.6432826E+00  0.3427646E+00  1.2657141E-03  8.9748644E-05  3.4403375E-03  3.8267255E-03  2.2982294E-06  7.5351480E-06  1.8650940E-03  9.4638032E-05  1.585E-07  0.0787  4.368911   -5.118  2.077274  8.080156  0.0000000E+00  0.9863203E+00  1.4243898E-04  3.1295538E-05  8.0753651E-03  1.0544428E-04  1.6785427E-07  3.4700367E-10  1.7582305E-03  1.2734260E-05  1.933E-06  1.068E-07  1.098E-04  1.000E+00  1.000E+00  2.98E+02  0.00E+00  3.61E+00  0.018190  0.319825  0.0000000E+00  1.5677640975E-01
141  0.615143772133659E+07   29.125565  5.568689  4.359305  0.6432802E+00  0.3427670E+00  1.2657014E-03  8.9748619E-05  3.4403796E-03  3.8266944E-03  2.2982156E-06  7.5350764E-06  1.8650937E-03  9.4637227E-05  1.585E-07  0.0736  4.359305   -5.124  2.099398  8.086489  0.0000000E+00  0.9863195E+00  1.4269625E-04  2.8416377E-05  8.0739676E-03  1.0905209E-04  1.6867612E-07  5.1213053E-10  1.7581901E-03  1.2734199E-05  1.848E-06  9.378E-08  1.135E-04  1.000E+00  1.000E+00  2.89E+02  0.00E+00  3.32E+00  0.017260  0.321258  0.0000000E+00  1.5676239154E-01
